lsoa11cd,lsoa11nm,lsoa11nmw,st_areasha,st_lengths,IMD_Rank,IMD_Decile,LSOA01NM,LADcd,LADnm,IMDScore,IMDRank0,IMDDec0,IncScore,IncRank,IncDec,EmpScore,EmpRank,EmpDec,EduScore,EduRank,EduDec,HDDScore,HDDRank,HDDDec,CriScore,CriRank,CriDec,BHSScore,BHSRank,BHSDec,EnvScore,EnvRank,EnvDec,IDCScore,IDCRank,IDCDec,IDOScore,IDORank,IDODec,CYPScore,CYPRank,CYPDec,ASScore,ASRank,ASDec,GBScore,GBRank,GBDec,WBScore,WBRank,WBDec,IndScore,IndRank,IndDec,OutScore,OutRank,OutDec,TotPop,DepChi,Pop16_59,Pop60+,WorkPop
E01003572,Newham 008E,Newham 008E,92505.769377499993425,1574.034755666021738,"9158","3",Newham 008E,E09000025,Newham,27.780999999999999,"9158","3",0.183000000000000,"7849","3",0.101000000000000,"12312","4",19.957999999999998,"13788","5",-0.075000000000000,"17185","6",0.075000000000000,"15501","5",47.347000000000001,"650","1",24.495999999999999,"12094","4",0.157000000000000,"13399","5",0.563000000000000,"315","1",-0.370000000000000,"22005","7",0.379000000000000,"8272","3",-1.340000000000000,"31643","10",6.492000000000000,"133","1",-0.419000000000000,"22801","7",1.315000000000000,"2367","1","1775","464","1135","176",1111.000000000000000
E01003635,Newham 016D,Newham 016D,393283.282445999968331,3573.146309126415872,"10995","4",Newham 016D,E09000025,Newham,24.619000000000000,"10995","4",0.128000000000000,"12721","4",0.083000000000000,"15608","5",10.884000000000000,"21003","7",-0.495000000000000,"23352","8",1.066000000000000,"3021","1",43.469999999999999,"1336","1",28.077999999999999,"9907","4",0.156000000000000,"13476","5",0.239000000000000,"7556","3",-0.631000000000000,"25655","8",0.299000000000000,"16045","5",-1.136000000000000,"30712","10",5.858000000000000,"382","1",-0.127000000000000,"18465","6",1.349000000000000,"2220","1","2001","351","1380","270",1387.000000000000000
E01003549,Newham 006C,Newham 006C,119326.764054500003112,2133.877762794240880,"10418","4",Newham 006C,E09000025,Newham,25.608000000000001,"10418","4",0.145000000000000,"10923","4",0.091000000000000,"14114","5",14.224000000000000,"17965","6",-0.078000000000000,"17224","6",0.311000000000000,"11768","4",48.305000000000000,"535","1",25.789000000000001,"11300","4",0.198000000000000,"10187","4",0.335000000000000,"3446","2",-0.111000000000000,"17916","6",0.290000000000000,"17090","6",-0.744000000000000,"27350","9",6.389000000000000,"168","1",-0.050000000000000,"17257","6",1.073000000000000,"3646","2","2175","365","1587","223",1575.250000000000000
E01003559,Newham 009D,Newham 009D,155424.866490999993403,2371.584764673367772,"13767","5",Newham 009D,E09000025,Newham,20.713999999999999,"13767","5",0.104000000000000,"15700","5",0.058000000000000,"21953","7",8.585000000000004,"23328","8",-0.109000000000000,"17711","6",0.299000000000000,"11942","4",46.869999999999997,"734","1",29.678999999999998,"9006","3",0.162000000000000,"12969","4",0.274000000000000,"5748","2",-0.401000000000000,"22506","7",0.243000000000000,"22454","7",-0.579000000000000,"25206","8",6.030000000000000,"304","1",-0.238000000000000,"20207","7",1.578000000000000,"1373","1","2609","436","1995","178",1979.750000000000000
E01003618,Newham 012C,Newham 012C,161121.986973499995656,2152.276884107337082,"9706","3",Newham 012C,E09000025,Newham,26.797000000000001,"9706","3",0.121000000000000,"13549","5",0.060000000000000,"21537","7",10.808999999999999,"21076","7",-0.291000000000000,"20513","7",1.064000000000000,"3032","1",44.213000000000001,"1206","1",52.450000000000003,"1509","1",0.230000000000000,"8079","3",0.278000000000000,"5577","2",-0.171000000000000,"18934","6",0.248000000000000,"21909","7",-1.045000000000000,"30120","10",5.931000000000000,"346","1",0.906000000000000,"4633","2",1.665000000000000,"1107","1","2154","306","1633","215",1644.500000000000000
E01003636,Newham 020E,Newham 020E,199501.161038999998709,2394.461967845130857,"6945","3",Newham 020E,E09000025,Newham,32.341000000000001,"6945","3",0.213000000000000,"5941","2",0.107000000000000,"11427","4",16.989000000000001,"15824","5",0.155000000000000,"13661","5",1.020000000000000,"3364","2",46.343000000000004,"829","1",22.835999999999999,"13238","5",0.298000000000000,"4445","2",0.335000000000000,"3444","2",-0.314000000000000,"21175","7",0.345000000000000,"11268","4",-0.928000000000000,"29240","9",6.207000000000000,"234","1",-0.792000000000000,"27270","9",1.393000000000000,"2013","1","2044","455","1378","211",1353.000000000000000
E01003543,Newham 001A,Newham 001A,167055.760735499963630,2289.796255402379302,"11912","4",Newham 001A,E09000025,Newham,23.221000000000000,"11912","4",0.142000000000000,"11312","4",0.080000000000000,"16403","5",9.818000000000000,"22024","7",-0.118000000000000,"17857","6",0.100000000000000,"15129","5",47.076999999999998,"695","1",26.847999999999999,"10652","4",0.178000000000000,"11651","4",0.325000000000000,"3770","2",-0.596000000000000,"25192","8",0.283000000000000,"17972","6",-1.030000000000000,"30021","10",6.370000000000000,"177","1",0.007000000000000,"16342","5",1.097000000000000,"3518","2","2665","566","1856","243",1832.500000000000000
E01003544,Newham 001B,Newham 001B,151657.596575000003213,3356.950177027921200,"8651","3",Newham 001B,E09000025,Newham,28.702999999999999,"8651","3",0.134000000000000,"12097","4",0.077000000000000,"16912","6",20.971000000000000,"13155","5",0.070000000000000,"14947","5",0.744000000000000,"6011","2",47.774999999999999,"598","1",39.686000000000000,"4364","2",0.164000000000000,"12788","4",0.295000000000000,"4907","2",0.022000000000000,"15704","5",0.351000000000000,"10650","4",-1.153000000000000,"30803","10",6.518000000000000,"127","1",0.681000000000000,"6979","3",1.123000000000000,"3362","2","1875","399","1298","178",1301.500000000000000
E01003545,Newham 006A,Newham 006A,170887.837136499991175,2571.920702112332947,"9504","3",Newham 006A,E09000025,Newham,27.152000000000001,"9504","3",0.149000000000000,"10612","4",0.094000000000000,"13575","5",14.361000000000001,"17860","6",0.127000000000000,"14085","5",0.483000000000000,"9300","3",49.329999999999998,"411","1",23.977000000000000,"12440","4",0.187000000000000,"10972","4",0.248000000000000,"7018","3",-0.321000000000000,"21277","7",0.316000000000000,"14202","5",-0.762000000000000,"27557","9",6.554000000000000,"113","1",-0.124000000000000,"18417","6",1.002000000000000,"4117","2","1783","389","1191","203",1194.250000000000000
E01003546,Newham 001C,Newham 001C,113224.165395499992883,2373.060959901214119,"6455","2",Newham 001C,E09000025,Newham,33.530999999999999,"6455","2",0.202000000000000,"6527","2",0.113000000000000,"10574","4",17.722999999999999,"15321","5",0.306000000000000,"11543","4",0.875000000000000,"4637","2",49.762999999999998,"357","1",25.236000000000001,"11626","4",0.237000000000000,"7657","3",0.398000000000000,"1909","1",-0.288000000000000,"20791","7",0.350000000000000,"10743","4",-1.003000000000000,"29815","10",6.788000000000000,"54","1",-0.307000000000000,"21250","7",1.290000000000000,"2486","1","1902","465","1287","150",1261.250000000000000
E01003556,Newham 008A,Newham 008A,138670.810090999992099,2025.501476535110896,"3646","2",Newham 008A,E09000025,Newham,42.289999999999999,"3646","2",0.255000000000000,"3809","2",0.128000000000000,"8783","3",21.585999999999999,"12813","4",0.229000000000000,"12659","4",1.549000000000000,"930","1",49.584000000000003,"382","1",41.680000000000000,"3748","2",0.344000000000000,"2791","1",0.404000000000000,"1798","1",0.059000000000000,"15089","5",0.353000000000000,"10490","4",-1.692000000000000,"32467","10",6.943000000000000,"22","1",0.427000000000000,"10157","4",1.705000000000000,"1002","1","2080","505","1405","170",1365.250000000000000
E01003570,Newham 008C,Newham 008C,99770.140560500003630,1706.318835582083011,"7384","3",Newham 008C,E09000025,Newham,31.335999999999999,"7384","3",0.164000000000000,"9322","3",0.080000000000000,"16287","5",22.616000000000000,"12170","4",0.077000000000000,"14845","5",0.894000000000000,"4446","2",50.738999999999997,"237","1",35.530999999999999,"6001","2",0.165000000000000,"12672","4",0.417000000000000,"1560","1",-0.383000000000000,"22197","7",0.406000000000000,"6418","2",-0.971000000000000,"29589","10",6.973000000000000,"18","1",0.210000000000000,"13160","5",1.534000000000000,"1508","1","2074","456","1423","195",1400.500000000000000
E01003571,Newham 008D,Newham 008D,107599.879954000003636,1887.992171110974823,"9039","3",Newham 008D,E09000025,Newham,27.983000000000001,"9039","3",0.177000000000000,"8288","3",0.089000000000000,"14477","5",16.774999999999999,"15985","5",-0.023000000000000,"16355","5",0.195000000000000,"13589","5",51.639000000000003,"170","1",24.936000000000000,"11826","4",0.179000000000000,"11601","4",0.440000000000000,"1208","1",-0.519000000000000,"24172","8",0.358000000000000,"10036","4",-0.696000000000000,"26781","9",6.914000000000000,"27","1",-0.345000000000000,"21770","7",1.294000000000000,"2462","1","2278","575","1494","209",1461.250000000000000
E01003548,Newham 006B,Newham 006B,228833.383843499992508,3037.068781060881065,"12546","4",Newham 006B,E09000025,Newham,22.286000000000001,"12546","4",0.120000000000000,"13715","5",0.062000000000000,"20978","7",15.852000000000000,"16701","6",-0.498000000000000,"23400","8",0.346000000000000,"11219","4",48.377000000000002,"526","1",29.231000000000002,"9260","3",0.174000000000000,"11971","4",0.253000000000000,"6761","3",0.016000000000000,"15817","5",0.293000000000000,"16743","6",-1.690000000000000,"32464","10",6.711000000000000,"72","1",0.181000000000000,"13607","5",1.064000000000000,"3701","2","2338","403","1622","313",1625.750000000000000
E01003616,Newham 012A,Newham 012A,145920.096889000007650,2450.315195679798308,"8296","3",Newham 012A,E09000025,Newham,29.410000000000000,"8296","3",0.165000000000000,"9201","3",0.085000000000000,"15157","5",16.725000000000001,"16024","5",0.229000000000000,"12657","4",0.995000000000000,"3557","2",45.298000000000002,"1004","1",29.856999999999999,"8901","3",0.235000000000000,"7780","3",0.394000000000000,"1996","1",0.017000000000000,"15793","5",0.304000000000000,"15511","5",-1.198000000000000,"31019","10",6.145000000000000,"256","1",-0.438000000000000,"23067","8",1.734000000000000,"929","1","1864","342","1355","167",1357.750000000000000
E01003617,Newham 012B,Newham 012B,227319.201265500014415,2841.554920820190091,"8005","3",Newham 012B,E09000025,Newham,30.044000000000000,"8005","3",0.140000000000000,"11493","4",0.071000000000000,"18476","6",10.898999999999999,"20988","7",-0.243000000000000,"19773","7",1.269000000000000,"1880","1",49.212000000000003,"427","1",47.786999999999999,"2293","1",0.210000000000000,"9380","3",0.397000000000000,"1952","1",-0.132000000000000,"18288","6",0.243000000000000,"22499","7",-0.756000000000000,"27487","9",6.535000000000000,"120","1",0.665000000000000,"7146","3",1.777000000000000,"831","1","2972","418","2247","307",2322.000000000000000
E01003619,Newham 012D,Newham 012D,254826.435911500011571,3089.979308074102391,"5784","2",Newham 012D,E09000025,Newham,35.296999999999997,"5784","2",0.194000000000000,"7028","3",0.097000000000000,"13081","4",10.210000000000001,"21626","7",0.643000000000000,"7462","3",0.895000000000000,"4435","2",52.994000000000000,"107","1",40.128999999999998,"4227","2",0.347000000000000,"2698","1",0.489000000000000,"733","1",-0.115000000000000,"17995","6",0.228000000000000,"24303","8",-0.313000000000000,"21114","7",6.671000000000000,"83","1",0.454000000000000,"9812","3",1.556000000000000,"1443","1","2362","344","1825","193",1843.000000000000000
E01003598,Newham 021A,Newham 021A,72317.846398499998031,1619.047901943136594,"7435","3",Newham 021A,E09000025,Newham,31.236999999999998,"7435","3",0.234000000000000,"4787","2",0.125000000000000,"9111","3",18.332999999999998,"14886","5",0.049000000000000,"15257","5",-0.328000000000000,"21439","7",48.802000000000000,"472","1",22.126000000000001,"13767","5",0.274000000000000,"5620","2",0.420000000000000,"1507","1",-0.243000000000000,"20114","7",0.353000000000000,"10515","4",-2.084000000000000,"32794","10",6.814000000000000,"49","1",-0.289000000000000,"20974","7",1.010000000000000,"4058","2","2034","526","1319","189",1295.000000000000000
E01003562,Newham 014A,Newham 014A,102471.077619500007131,1762.343615327466750,"10266","4",Newham 014A,E09000025,Newham,25.879000000000001,"10266","4",0.144000000000000,"11076","4",0.072000000000000,"18136","6",18.945000000000000,"14439","5",-0.536000000000000,"23882","8",0.160000000000000,"14172","5",52.034999999999997,"147","1",35.094999999999999,"6200","2",0.146000000000000,"14382","5",0.366000000000000,"2646","1",-0.338000000000000,"21552","7",0.367000000000000,"9269","3",-0.612000000000000,"25689","8",6.908000000000000,"30","1",0.271000000000000,"12280","4",1.416000000000000,"1915","1","2261","473","1547","241",1539.750000000000000
E01003555,Newham 007B,Newham 007B,167214.430743000004441,2125.277771155672326,"10282","4",Newham 007B,E09000025,Newham,25.847999999999999,"10282","4",0.130000000000000,"12531","4",0.076000000000000,"17180","6",12.063000000000001,"19884","7",-0.111000000000000,"17756","6",0.870000000000000,"4682","2",44.689999999999998,"1111","1",36.697000000000003,"5505","2",0.126000000000000,"16452","6",0.320000000000000,"3931","2",-0.726000000000000,"26833","9",0.320000000000000,"13797","5",-1.047000000000000,"30139","10",5.993000000000000,"314","1",0.403000000000000,"10491","4",1.368000000000000,"2147","1","1906","375","1275","256",1276.250000000000000
E01003567,Newham 007D,Newham 007D,98704.446419500003685,1624.773871326093968,"7033","3",Newham 007D,E09000025,Newham,32.133000000000003,"7033","3",0.210000000000000,"6105","2",0.106000000000000,"11564","4",22.356999999999999,"12315","4",0.040000000000000,"15387","5",0.311000000000000,"11780","4",49.633000000000003,"373","1",32.116999999999997,"7649","3",0.209000000000000,"9481","3",0.465000000000000,"921","1",-0.289000000000000,"20804","7",0.397000000000000,"7033","3",-2.690000000000000,"32841","10",7.001000000000000,"15","1",0.040000000000000,"15823","5",1.483000000000000,"1685","1","1923","460","1268","195",1247.500000000000000
E01003547,Newham 007A,Newham 007A,177678.483267500007059,2267.722933559844478,"15291","5",Newham 007A,E09000025,Newham,18.936000000000000,"15291","5",0.102000000000000,"16025","5",0.082000000000000,"15819","5",9.249000000000001,"22624","7",-0.528000000000000,"23776","8",-0.033000000000000,"17192","6",41.206000000000003,"1870","1",27.053999999999998,"10510","4",0.112000000000000,"17913","6",0.179000000000000,"11588","4",-0.401000000000000,"22513","7",0.255000000000000,"21162","7",-0.762000000000000,"27555","9",5.363000000000000,"670","1",0.219000000000000,"13041","4",0.815000000000000,"5528","2","1965","354","1292","319",1285.500000000000000
E01003577,Newham 005C,Newham 005C,174605.207790499989642,2345.091798516673407,"4012","2",Newham 005C,E09000025,Newham,40.868000000000002,"4012","2",0.251000000000000,"3961","2",0.156000000000000,"6025","2",23.405000000000001,"11669","4",0.604000000000000,"7878","3",0.585000000000000,"7927","3",53.527999999999999,"92","1",28.927000000000000,"9420","3",0.260000000000000,"6317","2",0.534000000000000,"434","1",-0.285000000000000,"20745","7",0.406000000000000,"6402","2",-0.339000000000000,"21551","7",6.800000000000000,"50","1",-0.724000000000000,"26558","9",1.817000000000000,"733","1","2210","678","1340","192",1284.750000000000000
E01003728,Redbridge 032A,Redbridge 032A,268223.897937999980059,4714.682222392390031,"8420","3",Redbridge 032A,E09000026,Redbridge,29.170000000000002,"8420","3",0.156000000000000,"9949","4",0.078000000000000,"16841","6",9.680999999999999,"22181","7",-0.670000000000000,"25593","8",1.049000000000000,"3147","1",46.323000000000000,"835","1",52.091000000000001,"1567","1",0.181000000000000,"11428","4",0.322000000000000,"3874","2",-0.340000000000000,"21577","7",0.254000000000000,"21252","7",-0.173000000000000,"18800","6",5.470000000000000,"596","1",0.757000000000000,"6156","2",1.930000000000000,"522","1","2886","772","1888","226",1885.750000000000000
E01003785,Redbridge 029C,Redbridge 029C,371479.535431500000414,4381.471122948591983,"10363","4",Redbridge 029C,E09000026,Redbridge,25.704000000000001,"10363","4",0.173000000000000,"8540","3",0.096000000000000,"13255","5",12.189000000000000,"19774","7",-0.638000000000000,"25179","8",1.005000000000000,"3486","2",39.665999999999997,"2300","1",23.989999999999998,"12431","4",0.185000000000000,"11109","4",0.307000000000000,"4417","2",-0.199000000000000,"19379","6",0.274000000000000,"18938","6",-0.769000000000000,"27636","9",5.166000000000000,"824","1",-0.019000000000000,"16776","6",0.877000000000000,"5016","2","2094","609","1270","215",1265.500000000000000
E01003790,Redbridge 027A,Redbridge 027A,855312.190743500017561,4744.526777141479215,"17735","6",Redbridge 027A,E09000026,Redbridge,16.218000000000000,"17735","6",0.108000000000000,"15155","5",0.087000000000000,"14815","5",2.937000000000000,"29805","10",-0.409000000000000,"22227","7",0.140000000000000,"14478","5",29.015999999999998,"7637","3",23.821000000000002,"12547","4",0.104000000000000,"18970","6",0.159000000000000,"13225","5",-1.141000000000000,"30356","10",0.197000000000000,"27430","9",0.138000000000000,"13283","5",2.299000000000000,"6047","2",0.156000000000000,"14044","5",0.600000000000000,"7437","3","1464","296","855","313",861.500000000000000
E01003792,Redbridge 027C,Redbridge 027C,776458.966256499988958,4838.018949506915305,"22984","7",Redbridge 027C,E09000026,Redbridge,11.304000000000000,"22984","7",0.055000000000000,"24946","8",0.049000000000000,"25021","8",1.625000000000000,"31293","10",-1.061000000000000,"29305","9",0.881000000000000,"4573","2",18.074000000000002,"19027","6",30.536000000000001,"8491","3",0.057000000000000,"26207","8",0.086000000000000,"22301","7",-1.221000000000000,"30807","10",0.156000000000000,"30346","10",-0.245000000000000,"20011","7",0.933000000000000,"10821","4",0.476000000000000,"9533","3",0.700000000000000,"6486","2","1433","296","876","261",878.750000000000000
E01003733,Redbridge 032E,Redbridge 032E,99978.313316500003566,1864.907003677437388,"10523","4",Redbridge 032E,E09000026,Redbridge,25.381000000000000,"10523","4",0.184000000000000,"7753","3",0.085000000000000,"15316","5",19.071000000000002,"14345","5",-0.665000000000000,"25528","8",0.424000000000000,"10105","4",33.371000000000002,"4896","2",42.676000000000002,"3485","2",0.245000000000000,"7202","3",0.333000000000000,"3497","2",-0.258000000000000,"20335","7",0.361000000000000,"9726","3",-0.957000000000000,"29477","9",4.545000000000000,"1604","1",0.617000000000000,"7735","3",1.483000000000000,"1684","1","1751","434","1132","185",1114.000000000000000
E01033587,Barking and Dagenham 021E,Barking and Dagenham 021E,270033.454481999971904,4741.575036252101199,"5880","2",Barking and Dagenham 021E,E09000002,Barking and Dagenham,35.018999999999998,"5880","2",0.200000000000000,"6678","3",0.110000000000000,"11085","4",20.416000000000000,"13528","5",-0.149000000000000,"18379","6",0.669000000000000,"6865","3",58.179000000000002,"22","1",43.024000000000001,"3399","2",0.246000000000000,"7134","3",0.263000000000000,"6241","2",0.340000000000000,"10878","4",0.298000000000000,"16161","5",0.118000000000000,"13624","5",6.713000000000000,"71","1",0.600000000000000,"7935","3",1.538000000000000,"1495","1","2086","630","1330","126",1372.250000000000000
E01033583,Newham 013G,Newham 013G,1584995.568359500262886,7405.054391525201936,"9402","3",Newham 013G,E09000025,Newham,27.315000000000001,"9402","3",0.127000000000000,"12924","4",0.054000000000000,"23320","8",11.259000000000000,"20658","7",-0.291000000000000,"20517","7",1.629000000000000,"724","1",47.054000000000002,"703","1",35.917000000000002,"5843","2",0.281000000000000,"5294","2",0.377000000000000,"2374","1",-0.264000000000000,"20427","7",0.269000000000000,"19514","6",-1.197000000000000,"31016","10",6.426000000000000,"159","1",0.315000000000000,"11679","4",1.421000000000000,"1891","1","9551","1632","7598","321",7930.750000000000000
E01033578,Newham 013E,Newham 013E,565953.800879999995232,4014.487911707535659,"9454","3",Newham 013E,E09000025,Newham,27.216000000000001,"9454","3",0.093000000000000,"17455","6",0.053000000000000,"23800","8",13.632000000000000,"18482","6",0.133000000000000,"13996","5",0.195000000000000,"13596","5",55.880000000000003,"49","1",58.914999999999999,"780","1",0.231000000000000,"8055","3",0.565000000000000,"310","1",0.321000000000000,"11132","4",0.180000000000000,"28838","9",-0.124000000000000,"17867","6",6.873000000000000,"40","1",1.081000000000000,"3259","1",1.786000000000000,"816","1","3467","431","2965","71",3054.500000000000000
E01033579,Newham 013F,Newham 013F,442668.077770499920007,3888.248503749552583,"13477","5",Newham 013F,E09000025,Newham,21.114000000000001,"13477","5",0.054000000000000,"25166","8",0.026000000000000,"31476","10",7.245000000000000,"24759","8",-0.067000000000000,"17038","6",0.334000000000000,"11431","4",55.869000000000000,"51","1",48.106999999999999,"2234","1",0.138000000000000,"15130","5",0.367000000000000,"2628","1",-0.127000000000000,"18198","6",0.135000000000000,"31228","10",-0.082000000000000,"17101","6",6.752000000000000,"61","1",0.764000000000000,"6060","2",1.629000000000000,"1218","1","1546","163","1347","36",1356.500000000000000
E01001786,Hackney 013A,Hackney 013A,1127868.229669499909505,5799.404618193337228,"4889","2",Hackney 013A,E09000012,Hackney,37.939000000000000,"4889","2",0.291000000000000,"2488","1",0.160000000000000,"5698","2",22.175000000000001,"12424","4",0.194000000000000,"13143","5",0.479000000000000,"9363","3",41.902999999999999,"1686","1",26.727000000000000,"10725","4",0.332000000000000,"3190","1",0.432000000000000,"1332","1",0.045000000000000,"15321","5",0.361000000000000,"9792","3",-1.042000000000000,"30103","10",5.591000000000000,"519","1",-0.560000000000000,"24671","8",1.585000000000000,"1361","1","2164","663","1275","226",1252.000000000000000
E01001846,Hackney 018A,Hackney 018A,541695.610615000012331,3821.810025941911135,"2705","1",Hackney 018A,E09000012,Hackney,46.734999999999999,"2705","1",0.267000000000000,"3314","2",0.181000000000000,"4243","2",19.728000000000002,"13923","5",1.126000000000000,"3344","2",1.661000000000000,"653","1",42.633000000000003,"1509","1",27.992000000000001,"9955","4",0.308000000000000,"4087","2",0.440000000000000,"1218","1",0.300000000000000,"11441","4",0.297000000000000,"16348","5",-0.620000000000000,"25817","8",5.455000000000000,"606","1",-1.262000000000000,"30599","10",1.907000000000000,"564","1","1293","258","800","235",793.500000000000000
E01001849,Hackney 018D,Hackney 018D,495699.504151500004809,4727.979499598495750,"6227","2",Hackney 018D,E09000012,Hackney,34.103999999999999,"6227","2",0.208000000000000,"6193","2",0.119000000000000,"9807","3",14.231000000000000,"17963","6",0.547000000000000,"8547","3",0.777000000000000,"5668","2",45.607999999999997,"953","1",34.051000000000002,"6661","3",0.371000000000000,"2044","1",0.412000000000000,"1642","1",0.094000000000000,"14566","5",0.256000000000000,"20992","7",-0.757000000000000,"27495","9",5.982000000000000,"322","1",-0.253000000000000,"20440","7",1.905000000000000,"567","1","2591","451","2014","126",2001.000000000000000
E01004336,Waltham Forest 026A,Waltham Forest 026A,213244.143469500006177,2529.629845660879710,"11164","4",Waltham Forest 026A,E09000031,Waltham Forest,24.337000000000000,"11164","4",0.125000000000000,"13144","5",0.075000000000000,"17446","6",20.331000000000000,"13583","5",-0.486000000000000,"23225","8",0.540000000000000,"8540","3",43.506999999999998,"1324","1",36.356999999999999,"5649","2",0.163000000000000,"12881","4",0.279000000000000,"5533","2",0.238000000000000,"12344","4",0.315000000000000,"14366","5",-0.807000000000000,"28051","9",5.714000000000000,"455","1",0.056000000000000,"15560","5",1.778000000000000,"827","1","1864","245","1427","192",1438.000000000000000
E01004430,Waltham Forest 026D,Waltham Forest 026D,510340.074692999944091,3424.277779481306425,"11129","4",Waltham Forest 026D,E09000031,Waltham Forest,24.388000000000002,"11129","4",0.112000000000000,"14643","5",0.062000000000000,"20997","7",9.727000000000000,"22123","7",0.075000000000000,"14881","5",0.884000000000000,"4538","2",40.061999999999998,"2172","1",44.661000000000001,"2978","1",0.157000000000000,"13397","5",0.274000000000000,"5765","2",-0.312000000000000,"21156","7",0.251000000000000,"21585","7",-0.710000000000000,"26947","9",5.180000000000000,"812","1",0.627000000000000,"7620","3",1.621000000000000,"1249","1","2224","377","1622","225",1615.500000000000000
E01004224,Tower Hamlets 001C,Tower Hamlets 001C,435492.114548999990802,4633.400754951951967,"7452","3",Tower Hamlets 001C,E09000030,Tower Hamlets,31.202999999999999,"7452","3",0.203000000000000,"6489","2",0.107000000000000,"11423","4",19.274000000000001,"14208","5",0.797000000000000,"5938","2",0.993000000000000,"3579","2",28.280999999999999,"8201","3",29.202999999999999,"9275","3",0.338000000000000,"2970","1",0.394000000000000,"1999","1",0.242000000000000,"12286","4",0.301000000000000,"15864","5",-0.907000000000000,"29030","9",3.833000000000000,"2784","1",-0.249000000000000,"20373","7",1.551000000000000,"1458","1","2307","390","1652","265",1628.750000000000000
E01003615,Newham 013C,Newham 013C,107564.318981499993242,1923.813414805799312,"9394","3",Newham 013C,E09000025,Newham,27.327999999999999,"9394","3",0.165000000000000,"9222","3",0.093000000000000,"13828","5",12.308999999999999,"19654","6",0.196000000000000,"13118","4",0.125000000000000,"14728","5",47.210000000000001,"675","1",33.447000000000003,"6979","3",0.212000000000000,"9279","3",0.387000000000000,"2151","1",-0.280000000000000,"20676","7",0.286000000000000,"17559","6",-1.961000000000000,"32736","10",6.535000000000000,"121","1",0.101000000000000,"14879","5",1.514000000000000,"1574","1","1945","363","1355","227",1368.500000000000000
E01004337,Waltham Forest 027B,Waltham Forest 027B,115138.164080000002286,1668.484437585746718,"10118","4",Waltham Forest 027B,E09000031,Waltham Forest,26.106999999999999,"10118","4",0.169000000000000,"8892","3",0.086000000000000,"15050","5",18.937000000000001,"14443","5",-0.037000000000000,"16571","6",0.142000000000000,"14438","5",43.055000000000000,"1419","1",32.445000000000000,"7493","3",0.220000000000000,"8717","3",0.371000000000000,"2539","1",-0.058000000000000,"17028","6",0.339000000000000,"11791","4",-0.947000000000000,"29394","9",5.728000000000000,"449","1",0.003000000000000,"16412","5",1.551000000000000,"1457","1","2085","448","1409","228",1405.750000000000000
E01032764,Tower Hamlets 004E,Tower Hamlets 004E,324746.079652499989606,4668.783827186813141,"12594","4",Tower Hamlets 004E,E09000030,Tower Hamlets,22.225000000000001,"12594","4",0.122000000000000,"13422","5",0.060000000000000,"21514","7",6.505000000000000,"25596","8",0.294000000000000,"11712","4",0.817000000000000,"5234","2",38.238000000000000,"2752","1",30.681999999999999,"8420","3",0.258000000000000,"6465","2",0.425000000000000,"1433","1",-0.263000000000000,"20415","7",0.167000000000000,"29740","10",-0.057000000000000,"16676","6",4.331000000000002,"1899","1",-0.492000000000000,"23818","8",1.821000000000000,"716","1","2066","269","1679","118",1695.250000000000000
E01003611,Newham 037C,Newham 037C,148183.407807999989018,2024.419446814452385,"7348","3",Newham 037C,E09000025,Newham,31.396000000000001,"7348","3",0.249000000000000,"4096","2",0.134000000000000,"8080","3",18.530000000000001,"14751","5",0.221000000000000,"12760","4",-0.444000000000000,"23042","8",45.509000000000000,"970","1",15.606000000000000,"18733","6",0.301000000000000,"4317","2",0.337000000000000,"3376","2",-0.173000000000000,"18978","6",0.348000000000000,"10959","4",-1.138000000000000,"30722","10",6.159000000000000,"250","1",-0.700000000000000,"26326","9",0.722000000000000,"6292","2","1953","567","1215","171",1199.000000000000000
E01033582,Newham 037H,Newham 037H,168926.233710000000428,3347.913429728193933,"19333","6",Newham 037H,E09000025,Newham,14.606000000000000,"19333","6",0.039000000000000,"28743","9",0.019000000000000,"32314","10",6.795000000000000,"25258","8",-0.641000000000000,"25223","8",0.076000000000000,"15486","5",51.802000000000000,"161","1",23.946999999999999,"12456","4",0.076000000000000,"22890","7",0.266000000000000,"6097","2",-0.195000000000000,"19317","6",0.151000000000000,"30626","10",-0.022000000000000,"16063","5",6.000000000000000,"313","1",-0.045000000000000,"17164","6",0.906000000000000,"4808","2","1598","295","1254","49",1267.250000000000000
E01003484,Newham 032B,Newham 032B,99740.400353999997606,1969.330665667539733,"12241","4",Newham 032B,E09000025,Newham,22.722999999999999,"12241","4",0.151000000000000,"10428","4",0.068000000000000,"19326","6",12.473000000000001,"19519","6",-0.158000000000000,"18510","6",0.067000000000000,"15627","5",48.689999999999998,"485","1",20.373999999999999,"14998","5",0.223000000000000,"8509","3",0.347000000000000,"3110","1",-0.155000000000000,"18686","6",0.273000000000000,"19150","6",-0.790000000000000,"27855","9",6.484000000000000,"138","1",-0.595000000000000,"25108","8",1.095000000000000,"3532","2","1717","410","1193","114",1168.500000000000000
